,topicTitle,commentID,datePost,content,links,img_link,blockquote,nbPostTopic,nbViewsTopic,topicId,datePostTopic,lastUpdateTopic,Year
2142,Trop jeune pour lire Divergent ?,p14916164,2015-03-15,J'ai juste 12 ans et je l'ai lu il faut vraiment aimer lire Pour les plus jeunes ben je ne vois pas d'iconvaignant (désolé pour mes erreurs),[],[],[],106,106,106012,2012-07-06,2017-02-03,2015
2143,Trop jeune pour lire Divergent ?,p14916224,2015-03-15,Pour Divergente pour moi il n'y a pas d'âge c'est facile a lire et c'est absolument GÉNIAL !,[],[],[],106,106,106012,2012-07-06,2017-02-03,2015
2144,Trop jeune pour lire Divergent ?,p15106864,2015-04-02,"Franchement, lance toi ! Tu vas adoré j'en suis sur ! 13 ans n'est pas trop jeune pour lire cette trilogie à mon avis. ",[],['./images/smilies/icon_e_smile.gif'],[],106,106,106012,2012-07-06,2017-02-03,2015
2145,Trop jeune pour lire Divergent ?,p15107024,2015-04-02,"On est jamais trop jeune pour lire divergent...Il est vrai que le livre peut paraître violent mais il faut voir la morale qu'il ya derrière cett histoire... Je pense que même à 13 ans tu peux le lire, perso j'en avais quatorze quand j'ai lu le premier et ça ne m'avait pas du tout choqué....Après c'est à toi de voir  ",[],['./images/smilies/icon_e_wink.gif'],[],106,106,106012,2012-07-06,2017-02-03,2015
2146,Trop jeune pour lire Divergent ?,p15107404,2015-04-02,"Je n'ai pas lus Divergente, en tout cas pas encore, même si je ne pense pas lire les livres. Je suis un fan de Hunger Games et je pense que ce sont des livres dont la trame est en partie similaire. Je ne vois pas pourquoi on serait trop jeune ou trop vieux d'une manière générale pour lire un certain type de roman. Après Divergente cimme Hunger Games, je trouve qu'avoir au moins 11/12 ans serai tout de même mieux, parce que ce ne sont pas des livres super facile à lire non plus quand on a pas un minimum de culture et d'esprit pour pouvoir s'éloigner de la simple histoire d'amour qu'il y a entre les personnages principaux. Désolé, je sais bien que mon exemple n'a pas de rapport avec le sujet initial, mais il fallait que je trouve quelque chose de proche à quoi me raccrocher.",[],[],[],106,106,106012,2012-07-06,2017-02-03,2015
2147,Trop jeune pour lire Divergent ?,p15107914,2015-04-02,"Bonjour ! ^^Je suis en classe de 4ème, et j'ai 13 ans (dans une semaine 14 ^^) et j'ai lu Divergente il y a un an ! J'ai lu le premier tome juste avant que l'adaptation ne sorte au cinéma, donc j'avais juste 13 ans, et je ne pense pas du tout que j'étais trop petite ! Au contraire je pense que c'était le bon age ! Apres, c'est aussi une question de maturité, mais je ne pense pas du tout qu'il faut avoir une quinzaine d'années pour le lire ! J'ai lu les trois tomes ainsi que le hors-série et je suis maintenant une grande fan de la trilogie ! Donc vraiment je pense que tu ne devrais pas attendre ! Tu ne le regretteras pas, j'en suis sure ! ^^Chloé",[],[],[],106,106,106012,2012-07-06,2017-02-03,2015
2148,Trop jeune pour lire Divergent ?,p15107984,2015-04-02,Sérieux !!! Ils ont mis ça les gens !!!Je te dirai de le lire même à 13 ans !!!(De toute façon moi je pourrai comme même le lire j'ai 16 ans HHAHAHAHHHAHAHAHHAHAH      ),[],"['./images/smilies/icon_e_biggrin.gif', './images/smilies/icon_e_biggrin.gif', './images/smilies/icon_e_biggrin.gif']",[],106,106,106012,2012-07-06,2017-02-03,2015
2149,Trop jeune pour lire Divergent ?,p15108754,2015-04-02,Je pense qu'on peut lire Divergente à n'importe quel âge. Je n'ai pas trouvé de moments dans le livre qui nécessite une limite d'âge. Je l'ai lu à 12 ans.,[],[],[],106,106,106012,2012-07-06,2017-02-03,2015
2150,Trop jeune pour lire Divergent ?,p15116984,2015-04-03,Moi j'ai 13 ans et j'ai lu Divergente il y un an et j'ai adoré !Ma soeur qui a 11 ans l'a aussi lu il y a un an donc tu n'es pas trop jeune pour le lire !,[],[],[],106,106,106012,2012-07-06,2017-02-03,2015
2151,Trop jeune pour lire Divergent ?,p15442584,2015-04-27,Je l'ai lu a 12 ans donc après tout dépend de toi. De ton ouverture d'esprit et tout....,[],[],[],106,106,106012,2012-07-06,2017-02-03,2015
2152,Trop jeune pour lire Divergent ?,p15443144,2015-04-27,Personellement j'ai 15 ans et j'ai lu la trilogie Divergente entre l'année dernière et cette année... et franchement j'ai adoré! Je pense que à partir de 12/13 ans et plus loin c'est le bon âge car il faut bien comprendre les principes de la société et de la rebellion. Il y a une belle histoire d'amour et pas énormément de scènes violentes donc... vas-y fonce!! Lis-le y a pas de souci pour toi!,[],[],[],106,106,106012,2012-07-06,2017-02-03,2015
2153,Trop jeune pour lire Divergent ?,p15445274,2015-04-27,"Personnellement j'ai 14 ans et je 'ai lu... Ma cousine a 11 ans et l'a lu également. Donc oui, court vite a la librairie pour le lire !!    Il est vraiment génial, je suis sur que tu va l'aimer ! Surtout avec la belle bibliothèque que tu as !! ahahah Je te dis déja bonne lecture !!",[],['./images/smilies/icon_e_biggrin.gif'],[],106,106,106012,2012-07-06,2017-02-03,2015
2154,Trop jeune pour lire Divergent ?,p15649773,2015-05-15,"De manière générale, cette question d' ""âge limite"" pour lire un livre me laisse souvent perplexe. Pour ma part, je résume ça à son utilité première : cibler le public pour les éditeurs, et c'est tout. Parce que je pense qu'on n'a pas tous la même maturité au même âge, parce qu'on a tous un vécu différent, autant du point de vue de la vie en général que de notre parcours de lecture. J'ai en tête l'exemple d'un livre que j'ai lu : Rouge sang, de Melvin Burgess. Je l'ai récemment vu édité en jeunesse et proposé dans le CDI d'un collège. Pour ma part, je l'ai lu assez ""vieille"", j'avais 17 ans. Et je me suis pris une claque, parce que la forme de violence qui y apparaissait m'a vraiment retourné l'esprit. Inversement, j'estime que j'ai lu, enfant, des livres qui n'étaient pas forcément de mon âge (L'ange et le réservoir de liquide à frein par exemple), et je n'ai eu aucun souci à la lecture/ Tout ça pour dire qu'on n'a pas tous la même sensibilité en fonction des sujets.Je pars du principe que quelqu'un qui vise un livre trop dur, du point de vue de l'écriture (difficile à suivre, etc) ou du contenu (violence, etc) arrêtera de lui-même, ou ne comprendra pas grand-chose. Pour moi au contraire, faire ses propres expériences en lecture est important : cela permet de voir ce qu'on aime lire ou pas. D'améliorer son ""niveau"" de lecture : une lecture ardue sur laquelle on s'acharne permettra sûrement de passer un cap.Du coup, que ce soit Divergent ou autre, quel que soit l'âge, faites-vous plaisir (et puis honnêtement, pour avoir lu Divergent, c'est suffisamment aseptisé pour que ce soit à la portée de tout le monde ;p).",[],[],[],106,106,106012,2012-07-06,2017-02-03,2015
2155,Trop jeune pour lire Divergent ?,p15766943,2015-05-26,"Avez vous lu le troisième Divergente?? J'ai lu les deux premiers et ai beaucoup aimé, mais le troisième a une très mauvaise réputation et je ne voudrais pas ruiner l'image de bon livre qui je me suis faite. Qu'en pensez vous? Merci!",[],[],[],106,106,106012,2012-07-06,2017-02-03,2015
2156,Trop jeune pour lire Divergent ?,p15767743,2015-05-26,"BLOCKQUOTEPour le moment, j'ai seulement lu le tome 1 et je sais déjà un événement très majeur du tome 3, mais ça m'empêchera pas de lire la suite. En fait, je vois pas l'intérêt de commencer une trilogie si c'est pour pas la finir (à moins de vraiment pas aimer). Après c'est en lisant ce dernier tome que tu pourras te faire ton propre avis sur celui-ci ! En te basant sur les autres tu pourrais manquer un bon livre. Et puis toutes les séries ne finissent pas toujours comme on le voudrait, mais je ne vois pas pourquoi ça devrait enlever du crédit aux autres tomes qu'on a bien aimé.",[],[],"[""Dissidence a écrit\xa0:Avez vous lu le troisième Divergente?? J'ai lu les deux premiers et ai beaucoup aimé, mais le troisième a une très mauvaise réputation et je ne voudrais pas ruiner l'image de bon livre qui je me suis faite. Qu'en pensez vous? Merci!""]",106,106,106012,2012-07-06,2017-02-03,2015
2157,Trop jeune pour lire Divergent ?,p15794413,2015-05-30,"BLOCKQUOTEJe l'ai lu et bah, il est très triste, surtout la fin du livre. Il laisse un goût amer dans la bouche et une impression de vide...Mais dans l'ensemble, je suis satisfait par ce troisième et dernier tome. Le parcours de nos personnages sont fantastiques. Sérieusement, lis le dernier tome, même-si les derniers chapitres sont choquants et bouleversants. ",[],['./images/smilies/icon_e_sad.gif'],"[""Dissidence a écrit\xa0:Avez vous lu le troisième Divergente?? J'ai lu les deux premiers et ai beaucoup aimé, mais le troisième a une très mauvaise réputation et je ne voudrais pas ruiner l'image de bon livre qui je me suis faite. Qu'en pensez vous? Merci!""]",106,106,106012,2012-07-06,2017-02-03,2015
2158,Trop jeune pour lire Divergent ?,p16161853,2015-07-05,"Bonjour,Ma fille a 12 ans , j'ai lu Divergent avant elle, puis je l'ai autorisée à le lire, après réflexion.",[],[],[],106,106,106012,2012-07-06,2017-02-03,2015
2159,Trop jeune pour lire Divergent ?,p16161933,2015-07-05,"BLOCKQUOTEEntièrement d'accord avec toi MissBouquineuse, le tome 3 est très bon surtout si on a apprécié les 2 premiers - je trouve que celui termine la saga en beauté. Et je trouverais aussi dommage de ne pas clore une trilogie juste pour quelques avis moins bons. Les goûts et les couleurs ça ne se discutent pas, mais au moins il faut tenter et se faire son propre avis.",[],[],"[""MissBouquineuse a écrit\xa0:Dissidence a écrit\xa0:Avez vous lu le troisième Divergente?? J'ai lu les deux premiers et ai beaucoup aimé, mais le troisième a une très mauvaise réputation et je ne voudrais pas ruiner l'image de bon livre qui je me suis faite. Qu'en pensez vous? Merci!\n\nJe suis limite choquée par cette question ^^ Après chacun son avis je sais ... mais comment être choqué(e) par ce tome ??? C'est le meilleur de la série, là où on répond enfin à toutes les questions qu'on se pose, des émotions qu'on se prend en pleine figure, après y a un truc qui se fait que très rarement ( voire jamais ? ) dans les livres, donc ça peut choquer ça oui, mais de là à dire qu'il a mauvaise réputation, jamais de la vie.\nMoi qui ne pleure jamais devant un livre, ça a bien failli arriver, donc un conseil, lis le.\nSi tu as aimé les deux premiers, tu ne peux qu'aimer. Tu fais comme tu veux après, mais il ne faut pas toujours te fier aux avis des autres. Certains vont détester alors que toi tu vas adorer, et vice versa. Si tu as aimé les deux premiers tomes, il n'y a pas de raison que tu n'aimes pas cette fin."", ""Dissidence a écrit\xa0:Avez vous lu le troisième Divergente?? J'ai lu les deux premiers et ai beaucoup aimé, mais le troisième a une très mauvaise réputation et je ne voudrais pas ruiner l'image de bon livre qui je me suis faite. Qu'en pensez vous? Merci!""]",106,106,106012,2012-07-06,2017-02-03,2015
2160,Trop jeune pour lire Divergent ?,p16435133,2015-08-05,Le tome trois est génial et mieux vaut que tu le lise et avoir ton propre avis ce n'est pas parce que des gens aime pas que tu ne va pas aimer !! Si tu ne lis pas la troisième tome tu rate quelque chose ! Il fait parti de la trilogie . Si tu décide de ne pas le lire il te manquera des réponse J espère que tu vas le lire !!!,[],[],[],106,106,106012,2012-07-06,2017-02-03,2015
2161,Trop jeune pour lire Divergent ?,p16435393,2015-08-05,"Salut, Je pense que tu peux le lire. J'ai 14 ans ; je l'ai lu et j'ai adoré cette trilogie et il est facile à comprendre. C'est une de mes amies qui me l'a proposé et même elle, elle l'a lu lorsqu'elle avait 13 ans et elle a vraiment aimé  ! Je te le conseille vivement ! Bonne lecture (en espérant que tu le liras  !) !!!",[],"['./images/smilies/icon_e_smile.gif', './images/smilies/icon_e_wink.gif']",[],106,106,106012,2012-07-06,2017-02-03,2015
2162,Dystopie : Quel livre choisir ?,p8612493,2014-01-03,"Je te conseillerai bien Legend, écrit par Marie Lu, moi j'ai adoré !!",[],[],[],327,327,101192,2012-05-28,2018-09-16,2014
2163,Dystopie : Quel livre choisir ?,p8613303,2014-01-03,"Alors, franchement je te conseille Starter et Ender de Lissa Price ! Une dystopie vraiment superbe, très facile à lire et je dirais que c'est un mélange de Hunger Game et des Ames vagabondes!! Voilà j'espère que je t'aurais été utile! Bisous  ",[],['./images/smilies/icon_e_biggrin.gif'],[],327,327,101192,2012-05-28,2018-09-16,2014
2164,Dystopie : Quel livre choisir ?,p8613393,2014-01-03,Il y a la série Uglies qui est excellente dans le style ^^,[],[],[],327,327,101192,2012-05-28,2018-09-16,2014
2165,Dystopie : Quel livre choisir ?,p8614733,2014-01-03,Merci beaucoup ! Le problème c'est que je les aai tous déja lu ! :/Je pense que je ferais mieux de préciser ceux que j'ai deja lu !,[],[],[],327,327,101192,2012-05-28,2018-09-16,2014
2166,Dystopie : Quel livre choisir ?,p8614793,2014-01-03,-Enclave (non lu)-Birth Marked (non lu)-La Déclaration (non lu)-Hunger Games (I LOVE   !)-La 5ème vague (non lu)-Mystic City (non lu)-Divergente (non lu),[],['./images/smilies/icon_mrgreen.gif'],[],327,327,101192,2012-05-28,2018-09-16,2014
2167,Dystopie : Quel livre choisir ?,p8614873,2014-01-03,"Bonjour je cherche. Comme livre le havre de paix de Nicholas Sparks il est sut amazone mais hors de prix,j'ai demande a la librairie de ma ville même deux mais ca fais de deux mois ils ont toujours eu de nouvelle.Je suis désespéré bouhhhhh sniffJ'espère trouve une bonne âmes qui pourrais me le vendre.Merci",[],[],[],327,327,101192,2012-05-28,2018-09-16,2014
2168,Dystopie : Quel livre choisir ?,p8617063,2014-01-03,Sinon il y a aussi la Sélection et Insaisissable,[],[],[],327,327,101192,2012-05-28,2018-09-16,2014
2169,Dystopie : Quel livre choisir ?,p8618523,2014-01-03,voici quelques livres que je te conseille ^^ :- Les âmes vagabondes (1 tome...)- Délirium (trilogie)- Promise (trilogie)- Birth marked (trilogie)- Insaisissable (2 tomes...)- La séléction (2 tomes...),[],[],[],327,327,101192,2012-05-28,2018-09-16,2014
2170,Dystopie : Quel livre choisir ?,p8618883,2014-01-03,"Je te conseille Saba Ange de la mort de Moira Young, c'est super! ",[],['./images/smilies/icon_e_smile.gif'],[],327,327,101192,2012-05-28,2018-09-16,2014
2171,Dystopie : Quel livre choisir ?,p8619243,2014-01-03,"Pourquoi ne tenterais-tu pas Divergent ? L'idée de base (choisir une faction pour le reste de son existence) est bonne et ça se lit très vite.  Je te conseille également Delirium, qui parle d'une société où l'amour est considéré comme la pire des maladies et est interdit. Franchement je l'ai beaucoup aimé, et le thème porte à réfléchir (car finalement, l'amour ne nous fait-il pas souffrir, parfois ?). D'ailleurs en lisant ce topic j'ai lu que c'était une trilogie... Sérieux ?  Le troisième tome est donc le dernier ? Je ne m'en étais pas rendu compte (oui je suis pas très douée...) ! Roh là là, mais c'est pas une fin ça. :'(Tu peux également lire les ""classiques"" de la dystopie, comme 1984 et Le meilleur des mondes. Crois-moi ils sont excellents.Par contre, je te déconseille La Sélection, qui est pour moi un livre trop commercial. Après, ça peut quand même te plaire, donc à toi de voir. EDIT Excuse-moi je n'avais pas vu qu'il était déjà dans ta liste de diamant ! Bon, je n'ai rien dit ok ? xD",[],"['./images/smilies/icon_e_smile.gif', './images/smilies/icon_eek.gif']",[],327,327,101192,2012-05-28,2018-09-16,2014
2172,Dystopie : Quel livre choisir ?,p8620523,2014-01-03,"Comme toi, j'adore la dystopie mais je ne trouve plus vraiment quoi lire.Je te conseille Enclave que j'ai vraiment adoré (les 2 premier tome en 2jours et une nuit) ( merci le ebook qui m'a permis d'acheter le tome 2 a 1h du matin)La sélection j'ai passé un bon moment, Le dernier jardin (2 tomes) j'ai beaucoup aimé.Mais lis enclave qui est mon préféré",[],[],[],327,327,101192,2012-05-28,2018-09-16,2014
2173,Dystopie : Quel livre choisir ?,p8687743,2014-01-05,"Bonjour, je me suis inscrite depuis peu sur ce site. J'ai déjà lu Hunger Games et la Selection et là je suis en train de lire Starters. J'adore les livres qui sont des dystopies. Je recherche d'autres livres de ce genre. Pouvez-vous m'aider à en trouver en me donnant des titres de quelques livres comme ça et vos avis dessus s'il vous plaît?",[],[],[],327,327,101192,2012-05-28,2018-09-16,2014
2174,Dystopie : Quel livre choisir ?,p8688083,2014-01-05,"""Enclave"" (trilogie) --> j'ai pas encore lu, je me les suis acheté hier ^^""L'épreuve"" ( tomes sortis sur ) --> j'ai eu pour Noel mais j'ai pas encore lu ^^ça t'aide pas du tout en fait x)",[],[],[],327,327,101192,2012-05-28,2018-09-16,2014
2175,Dystopie : Quel livre choisir ?,p8688293,2014-01-05,"BLOCKQUOTEMais si, ça m'aide ne t'inquiète pas x) Pourras-tu quand même me donner ton avis quand tu les auras lus s'il te plaît?  En tout cas, merci pour ton conseil ",[],"['./images/smilies/icon_e_smile.gif', './images/smilies/icon_e_smile.gif']","['ThomasC a écrit\xa0:""Enclave"" (trilogie) --> j\'ai pas encore lu, je me les suis acheté hier ^^\n""L\'épreuve"" ( tomes sortis sur ) --> j\'ai eu pour Noel mais j\'ai pas encore lu ^^\n\nça t\'aide pas du tout en fait x)']",327,327,101192,2012-05-28,2018-09-16,2014
2176,Dystopie : Quel livre choisir ?,p8688403,2014-01-05,"J'ai plein de livres à lire avant, ça m'énerve, j'achète toujours des livres du coup ma PAL augmente trop x)",[],[],[],327,327,101192,2012-05-28,2018-09-16,2014
2177,Dystopie : Quel livre choisir ?,p8688603,2014-01-05,"Hé bien en dystopie, je peux te conseiller pour l'avoir lu : la trilogie Delirium de Lauren Oliver. C'est vraiment trèèèès bien !!! Et sinon, j'ai très envie de lire Promise (et suites) de Ally Condie ou encore Divergent de Veronica Roth. Je ne sais pas si tu connaissais, peut-être que le résumé te plaira ",[],"['./images/smilies/icon_e_biggrin.gif', './images/smilies/icon_e_wink.gif']",[],327,327,101192,2012-05-28,2018-09-16,2014
2178,Dystopie : Quel livre choisir ?,p8689243,2014-01-05,"Alors je pourrais te conseiller la trilogie Promise d' ally condie, la serie "" ne me touche pas"" de tahereh mafi, ainsi que birthmarked caragh O'Brien. il y a Partials de Dan wells, divergent de veronica roth. delirum de lauren oliver. les chemins de poussière de moira young. Le dernier jardin de lauren destefano. incarceron ou encore les chroniques de la fin du monde...là je te dis ceux que j'ai lu..... sinon booknode a repertorié tous les romans dystopique ici http://booknode.com/theme/dystopie.bonne lecture",['http://booknode.com/theme/dystopie'],[],[],327,327,101192,2012-05-28,2018-09-16,2014
2179,Dystopie : Quel livre choisir ?,p8689343,2014-01-05,BLOCKQUOTE< Tu as quoi comme livres à lire à part ceux que tu m'as dit? x),[],[],"[""ThomasC a écrit\xa0:J'ai plein de livres à lire avant, ça m'énerve, j'achète toujours des livres du coup ma PAL augmente trop x)""]",327,327,101192,2012-05-28,2018-09-16,2014
2180,Dystopie : Quel livre choisir ?,p8689383,2014-01-05,"BLOCKQUOTEMerci pour ton conseil, je vais aller voir les résumés ",[],"['./images/smilies/icon_e_biggrin.gif', './images/smilies/icon_e_wink.gif', './images/smilies/icon_e_smile.gif']","[""Lau97 a écrit\xa0:Hé bien en dystopie, je peux te conseiller pour l'avoir lu : la trilogie Delirium de Lauren Oliver. C'est vraiment trèèèès bien !!! \nEt sinon, j'ai très envie de lire Promise (et suites) de Ally Condie ou encore Divergent de Veronica Roth. Je ne sais pas si tu connaissais, peut-être que le résumé te plaira ""]",327,327,101192,2012-05-28,2018-09-16,2014
2181,Dystopie : Quel livre choisir ?,p8689733,2014-01-05,BLOCKQUOTE< Merci beaucoup  Je vais voir ça ,['http://booknode.com/theme/dystopie'],"['./images/smilies/icon_e_smile.gif', './images/smilies/icon_e_smile.gif']","['oumluqman a écrit\xa0:Alors je pourrais te conseiller la trilogie Promise d\' ally condie, la serie "" ne me touche pas"" de tahereh mafi, ainsi que birthmarked caragh O\'Brien. il y a Partials de Dan wells, divergent de veronica roth. delirum de lauren oliver. les chemins de poussière de moira young. Le dernier jardin de lauren destefano. incarceron ou encore les chroniques de la fin du monde...là je te dis ceux que j\'ai lu..... sinon booknode a repertorié tous les romans dystopique ici http://booknode.com/theme/dystopie.\n\nbonne lecture']",327,327,101192,2012-05-28,2018-09-16,2014
2182,Dystopie : Quel livre choisir ?,p8689803,2014-01-05,"De rien  Et j'ajouterais aussi Birthmarked  de Caragh M. O'Brien (je l'avais complètement zappé celui-là ^^), même si oumluqman l'a déjà cité",[],['./images/smilies/icon_e_smile.gif'],[],327,327,101192,2012-05-28,2018-09-16,2014
2183,Dystopie : Quel livre choisir ?,p8689933,2014-01-05,BLOCKQUOTE< Dacc ,[],"['./images/smilies/icon_e_smile.gif', './images/smilies/icon_e_smile.gif']","[""Lau97 a écrit\xa0:De rien  Et j'ajouterais aussi Birthmarked  de Caragh M. O'Brien (je l'avais complètement zappé celui-là ^^), même si oumluqman l'a déjà cité""]",327,327,101192,2012-05-28,2018-09-16,2014
2184,Dystopie : Quel livre choisir ?,p8690043,2014-01-05,"Salut!J'ai lu Legend et Prodigy ( 1 et 2 tome) de Marie Lu et je l'ai vraiment apprécié, ils sont raconté par le point de vue des deux personnages principaux, il y a beaucoup d'action...Sinon la 5eme vague de Rick Yancey, c'est des extra-terrestre qui ont envahi la Terre, mais il reste quelques survivants ... Un peu long avant de rentrer dans l'histoire, mais quand tu es partie tu ne peu plus t'arrêter  Et ma préférée d'entre tous, Divergence de Veronica Roth, un bijoux  J'espère t'avoir aidée ",[],"['./images/smilies/icon_e_biggrin.gif', './images/smilies/icon_e_biggrin.gif', './images/smilies/icon_e_smile.gif']",[],327,327,101192,2012-05-28,2018-09-16,2014
2185,Dystopie : Quel livre choisir ?,p8690623,2014-01-05,"Divergent est à lire !   Déjà cité, Enclave et Delirium sont d'excellentes dystopies. Peu connu mais que j'affectionne tout autant : Devil City. Insaisissable, New victoria, Legend, Inside out, Partials sequence, Le dernier jardin, glitch, Pure, les chroniques lunaires,... des titres qui ne doivent pas beaucoup te parler mais que j'ai bien aimé.",[],['./images/smilies/icon_cool.gif'],[],327,327,101192,2012-05-28,2018-09-16,2014
2186,Dystopie : Quel livre choisir ?,p8701793,2014-01-06,BLOCKQUOTEMerci beaucoup  Tu m'as aidé  La 5ème vague doit être vraiment bien ,[],"['./images/smilies/icon_e_biggrin.gif', './images/smilies/icon_e_biggrin.gif', './images/smilies/icon_e_smile.gif', './images/smilies/icon_e_smile.gif', './images/smilies/icon_e_smile.gif', './images/smilies/icon_e_smile.gif']","[""wicca64 a écrit\xa0:Salut!\nJ'ai lu Legend et Prodigy ( 1 et 2 tome) de Marie Lu et je l'ai vraiment apprécié, ils sont raconté par le point de vue des deux personnages principaux, il y a beaucoup d'action...\nSinon la 5eme vague de Rick Yancey, c'est des extra-terrestre qui ont envahi la Terre, mais il reste quelques survivants ... Un peu long avant de rentrer dans l'histoire, mais quand tu es partie tu ne peu plus t'arrêter  \nEt ma préférée d'entre tous, Divergence de Veronica Roth, un bijoux  \nJ'espère t'avoir aidée ""]",327,327,101192,2012-05-28,2018-09-16,2014
2187,Dystopie : Quel livre choisir ?,p8701853,2014-01-06,BLOCKQUOTEMerci beaucoup ,[],"['./images/smilies/icon_cool.gif', './images/smilies/icon_e_smile.gif']","[""OnlyLola a écrit\xa0:Divergent est à lire !   \n\nDéjà cité, Enclave et Delirium sont d'excellentes dystopies. Peu connu mais que j'affectionne tout autant : Devil City. \n\nInsaisissable, New victoria, Legend, Inside out, Partials sequence, Le dernier jardin, glitch, Pure, les chroniques lunaires,... des titres qui ne doivent pas beaucoup te parler mais que j'ai bien aimé.""]",327,327,101192,2012-05-28,2018-09-16,2014
2188,Dystopie : Quel livre choisir ?,p8701863,2014-01-06,BLOCKQUOTEDelirium me plaît beaucoup ,[],"['./images/smilies/icon_e_biggrin.gif', './images/smilies/icon_e_wink.gif', './images/smilies/icon_e_smile.gif']","[""Lau97 a écrit\xa0:Hé bien en dystopie, je peux te conseiller pour l'avoir lu : la trilogie Delirium de Lauren Oliver. C'est vraiment trèèèès bien !!! \nEt sinon, j'ai très envie de lire Promise (et suites) de Ally Condie ou encore Divergent de Veronica Roth. Je ne sais pas si tu connaissais, peut-être que le résumé te plaira ""]",327,327,101192,2012-05-28,2018-09-16,2014
2189,Dystopie : Quel livre choisir ?,p8702403,2014-01-06,"Le dernier jardin de Lauren DeStefano  est à lire! Je suis tombée en amour avec cette dystopsie touchante et magnifiquement bien écrite!!  Alors, je te la conseille vivement!  ",[],"['./images/smilies/icon_e_biggrin.gif', './images/smilies/icon_e_wink.gif']",[],327,327,101192,2012-05-28,2018-09-16,2014
2190,Dystopie : Quel livre choisir ?,p8703743,2014-01-06,"BLOCKQUOTESauf erreur de ma part, il s'agit de science-fiction mais ce n'est pas une dystopie. Attention à ne pas amalgamer ces deux genres.    La dystopie est une forme de science-fiction mais l'inverse n'est pas vrai.",[],['./images/smilies/icon_e_wink.gif'],['didi02 a écrit\xa0:la nuit des temps de Barjavel'],327,327,101192,2012-05-28,2018-09-16,2014
2191,Divergent - Quelle faction choisiriez-vous ?,p10895893,2014-04-30,J'hésiterais entre audacieux car j'aime l'action et je trouve que c'est une des seules faction ou on a pas l'aire de s'ennuyer et érudit car ça l'air inter ressuant et j'ai soif d'apprendre ,[],['./images/smilies/icon_e_smile.gif'],[],490,490,169263,2013-10-13,2021-08-08,2014
2192,Divergent - Quelle faction choisiriez-vous ?,p10896333,2014-05-01,"Pour ma part, je voudrais être divergente mais avec une préférence pour les audacieux. ^^",[],[],[],490,490,169263,2013-10-13,2021-08-08,2014
2193,Divergent - Quelle faction choisiriez-vous ?,p10993493,2014-05-06,"franchement je préfererai être audacieuse car comme les altruistes ont l'air bien barbant, et je suis un peu égoïste peut être même un peu beaucoup, je mens donc pas sincère, érudits avec le savoir et tout le bazarre j'aurai la tête comme une pastèque et fraternels c'est le truc ou y se passe jamais rien j'ai fait mon choix moi ! ^^",[],[],[],490,490,169263,2013-10-13,2021-08-08,2014
2194,Divergent - Quelle faction choisiriez-vous ?,p10994493,2014-05-06,Moi je serais sincère je pense...,[],[],[],490,490,169263,2013-10-13,2021-08-08,2014
2195,Divergent - Quelle faction choisiriez-vous ?,p10994813,2014-05-06,"A mon avis je serai :Audacieux, Erudit et Fraternel !Résultat : DIVERGENT !!!!!!Mais selon le test, je serai Fraternel, Audacieux et Altruiste !!!!",[],[],[],490,490,169263,2013-10-13,2021-08-08,2014
2196,Divergent - Quelle faction choisiriez-vous ?,p10994953,2014-05-06,"FAIT TEST ET JE SUIS DIVERGENTE PROCHE DE AUDACIEUSE J'AVAIS RAISON  ! ^^You are Divergent- But Closest to DauntlessYou wake up in the testing room. Tori looks nervous. ""That.. was perplexing. Excuse me, I'll be right back,"" she says.Tori re-enters looking tense and pale. ""You are Divergent,"" she says, ""But you can't tell anyone, understand? It's very dangerous! Looking at your results, it appears that you lean toward Dauntless a little more than the others. Your spirit for adventure and fearless nature make you a great candidate for Dauntless. Good luck.""",[],[],[],490,490,169263,2013-10-13,2021-08-08,2014
2197,Divergent - Quelle faction choisiriez-vous ?,p10995343,2014-05-06,"Bonjours, Je pense que je serais FRATERNEL sans hésiter.",[],[],[],490,490,169263,2013-10-13,2021-08-08,2014
2198,Divergent - Quelle faction choisiriez-vous ?,p10998953,2014-05-06,"Je dirais Erudite par élimination, parce que je ne suis pas très courageuse, ni très fraternelle ou altruiste, pas tellement sincère non plus... ",[],['./images/smilies/icon_e_biggrin.gif'],[],490,490,169263,2013-10-13,2021-08-08,2014
2199,Divergent - Quelle faction choisiriez-vous ?,p10999483,2014-05-06,"J'ai fait plusieurs des tests et les résultats alternaient entre érudit, audacieux et fraternel.Et je pense que ce mélange me ressemble bien car je suis réellement curieuse et assez intelligente. Ensuite il est vrai que je suis une battante et que je n'abandonne jamais mais je ne suis pas pour une violence gratuite c'est pour ça que j'ai un côté fraternel.Je pense donc que je choisirais audacieuse car j'aime me surpasser et tester ma force, mon courage,..., pour les comparer avec les autres et les surpasser.",[],[],[],490,490,169263,2013-10-13,2021-08-08,2014
2200,Divergent - Quelle faction choisiriez-vous ?,p10999533,2014-05-06,J'amerais beaucoup être Divergente mais si il y a pas je serai coup sur Audasieux ! Car j'adore l'action est les sensation forte  ,[],['./images/smilies/icon_e_biggrin.gif'],[],490,490,169263,2013-10-13,2021-08-08,2014
